,Salary,Gender
1363,60000.0,Male
1364,170000.0,Female
1365,140000.0,Male
1366,110000.0,Female
1367,70000.0,Male
1368,145000.0,Male
1369,190000.0,Male
1370,200000.0,Male
1371,80000.0,Male
1372,95000.0,Male
1373,100000.0,Female
1374,195000.0,Male
1375,185000.0,Male
1376,155000.0,Male
1377,195000.0,Male
1378,125000.0,Male
1379,195000.0,Male
1380,140000.0,Male
1381,170000.0,Male
1382,170000.0,Male
1383,150000.0,Male
1384,60000.0,Female
1385,70000.0,Male
1386,170000.0,Male
1387,55000.0,Female
1388,80000.0,Female
1389,185000.0,Male
1390,140000.0,Male
1391,180000.0,Male
1392,70000.0,Female
1393,185000.0,Male
1394,190000.0,Male
1395,130000.0,Female
1396,110000.0,Female
1397,180000.0,Male
1398,145000.0,Male
1399,170000.0,Male
1400,165000.0,Male
1401,140000.0,Male
1402,195000.0,Male
1403,155000.0,Male
1404,190000.0,Male
1405,195000.0,Male
1406,130000.0,Male
1407,85000.0,Female
1408,200000.0,Male
1409,140000.0,Male
1410,65000.0,Male
1411,190000.0,Male
1412,120000.0,Male
1413,80000.0,Male
1414,90000.0,Female
1415,190000.0,Male
1416,200000.0,Male
1417,190000.0,Male
1418,110000.0,Female
1419,180000.0,Male
1420,65000.0,Female
1421,185000.0,Male
1422,55000.0,Female
1423,130000.0,Male
1424,190000.0,Male
1425,120000.0,Female
1426,155000.0,Female
1427,190000.0,Male
1428,100000.0,Female
1429,150000.0,Male
1430,170000.0,Female
1431,80000.0,Male
1432,155000.0,Male
1433,195000.0,Male
1434,185000.0,Male
1435,70000.0,Male
1436,190000.0,Male
1437,140000.0,Male
1438,55000.0,Male
1439,190000.0,Male
1440,180000.0,Male
1441,130000.0,Male
1442,170000.0,Male
1443,165000.0,Male
1444,185000.0,Male
1445,130000.0,Male
1446,60000.0,Male
1447,170000.0,Female
1448,140000.0,Male
1449,110000.0,Female
1450,70000.0,Male
1451,145000.0,Male
1452,190000.0,Male
1453,200000.0,Male
1454,80000.0,Male
1455,95000.0,Male
1456,100000.0,Female
1457,195000.0,Male
1458,185000.0,Male
1459,155000.0,Male
1460,195000.0,Male
1461,125000.0,Male
1462,195000.0,Male
1463,140000.0,Male
1464,170000.0,Male
1465,170000.0,Male
1466,150000.0,Male
1467,60000.0,Female
1468,70000.0,Male
1469,170000.0,Male
1470,55000.0,Female
1471,80000.0,Female
1472,185000.0,Male
1473,140000.0,Male
1474,180000.0,Male
1475,70000.0,Female
1476,185000.0,Male
1477,190000.0,Male
1478,125000.0,Male
1479,160000.0,Male
1480,140000.0,Male
1481,195000.0,Male
1482,70000.0,Male
1483,70000.0,Male
1484,170000.0,Male
1485,185000.0,Male
1486,195000.0,Male
1487,130000.0,Male
1488,155000.0,Male
1489,185000.0,Male
1490,80000.0,Male
1491,195000.0,Male
1492,135000.0,Male
1493,55000.0,Male
1494,190000.0,Male
1495,70000.0,Female
1496,185000.0,Male
1497,170000.0,Male
1498,150000.0,Male
1499,195000.0,Male
1500,70000.0,Male
1501,195000.0,Male
1502,125000.0,Male
1503,185000.0,Male
1504,70000.0,Female
1505,155000.0,Male
1506,80000.0,Male
1507,185000.0,Male
1508,190000.0,Male
1509,170000.0,Male
1510,195000.0,Male
1511,150000.0,Male
1512,70000.0,Male
1513,70000.0,Female
1514,185000.0,Male
1515,135000.0,Male
1516,80000.0,Male
1517,195000.0,Male
1518,155000.0,Male
1519,170000.0,Male
1520,185000.0,Male
1521,70000.0,Male
1522,190000.0,Male
1523,125000.0,Male
1524,195000.0,Male
1525,150000.0,Male
1526,70000.0,Male
1527,70000.0,Female
1528,95000.0,Male
1529,170000.0,Female
1530,75000.0,Male
1531,210000.0,Female
1532,135000.0,Male
1533,160000.0,Male
1534,55000.0,Male
1535,190000.0,Male
1536,165000.0,Female
1537,80000.0,Female
1538,120000.0,Male
1539,185000.0,Male
1540,185000.0,Male
1541,190000.0,Male
1542,140000.0,Male
1543,130000.0,Male
1544,70000.0,Female
1545,170000.0,Male
1546,125000.0,Male
1547,155000.0,Male
1548,70000.0,Male
1549,195000.0,Male
1550,140000.0,Male
1551,130000.0,Male
1552,155000.0,Female
1553,190000.0,Male
1554,70000.0,Male
1555,80000.0,Male
1556,185000.0,Male
1557,100000.0,Female
1558,185000.0,Male
1559,190000.0,Male
1560,135000.0,Male
1561,160000.0,Female
1562,55000.0,Male
1563,80000.0,Male
1564,170000.0,Male
1565,55000.0,Female
1566,80000.0,Female
1567,185000.0,Male
1568,140000.0,Male
1569,180000.0,Male
1570,70000.0,Female
1571,185000.0,Male
1572,190000.0,Male
1573,125000.0,Male
1574,160000.0,Male
1575,140000.0,Male
1576,195000.0,Male
1577,70000.0,Male
1578,70000.0,Male
1579,170000.0,Male
1580,185000.0,Male
1581,195000.0,Male
1582,130000.0,Male
1583,155000.0,Male
1584,185000.0,Male
1585,80000.0,Male
1586,195000.0,Male
1587,135000.0,Male
1588,55000.0,Male
1589,190000.0,Male
1590,70000.0,Female
1591,185000.0,Male
1592,170000.0,Male
1593,150000.0,Male
1594,195000.0,Male
1595,70000.0,Male
1596,195000.0,Male
1597,125000.0,Male
1598,185000.0,Male
1599,195000.0,Male
1600,80000.0,Male
1601,170000.0,Male
1602,155000.0,Male
1603,185000.0,Male
1604,70000.0,Male
1605,140000.0,Male
1606,195000.0,Male
1607,140000.0,Male
1608,70000.0,Female
1609,185000.0,Male
1610,190000.0,Male
1611,135000.0,Male
1612,160000.0,Female
1613,55000.0,Male
1614,80000.0,Male
1615,185000.0,Male
1616,100000.0,Female
1617,185000.0,Male
1618,190000.0,Male
1619,125000.0,Male
1620,160000.0,Male
1621,140000.0,Male
1622,195000.0,Male
1623,70000.0,Male
1624,70000.0,Male
1625,170000.0,Male
1626,185000.0,Male
1627,195000.0,Male
1628,130000.0,Male
1629,155000.0,Male
1630,185000.0,Male
1631,80000.0,Male
1632,195000.0,Male
1633,135000.0,Male
1634,55000.0,Male
1635,190000.0,Male
1636,70000.0,Female
1637,185000.0,Male
1638,170000.0,Male
1639,150000.0,Male
1640,195000.0,Male
1641,70000.0,Male
1642,195000.0,Male
1643,125000.0,Male
1644,185000.0,Male
1645,195000.0,Male
1646,80000.0,Male
1647,170000.0,Male
1648,155000.0,Male
1649,120000.0,Male
1650,90000.0,Female
1651,180000.0,Female
1652,130000.0,Male
1653,170000.0,Male
1654,70000.0,Male
1655,210000.0,Male
1656,55000.0,Female
1657,190000.0,Male
1658,165000.0,Female
1659,105000.0,Male
1660,160000.0,Female
1661,110000.0,Male
1662,195000.0,Male
1663,85000.0,Male
1664,180000.0,Male
1665,55000.0,Female
1666,185000.0,Male
1667,140000.0,Male
1668,90000.0,Female
1669,160000.0,Female
1670,145000.0,Male
1671,185000.0,Male
1672,105000.0,Male
1673,110000.0,Male
1674,210000.0,Male
1675,55000.0,Female
1676,190000.0,Male
1677,165000.0,Female
1678,105000.0,Male
1679,160000.0,Female
1680,110000.0,Male
1681,195000.0,Male
1682,85000.0,Male
1683,180000.0,Male
1684,55000.0,Female
1685,185000.0,Male
1686,140000.0,Male
1687,90000.0,Female
1688,160000.0,Female
1689,145000.0,Male
1690,185000.0,Male
1691,105000.0,Male
1692,110000.0,Male
1693,210000.0,Male
1694,55000.0,Female
1695,190000.0,Male
1696,165000.0,Female
1697,105000.0,Male
1698,160000.0,Female
1699,110000.0,Male
1700,195000.0,Male
1701,85000.0,Male
1702,180000.0,Male
1703,55000.0,Female
1704,185000.0,Male
1705,140000.0,Male
1706,90000.0,Female
1707,160000.0,Female
1708,145000.0,Male
1709,185000.0,Male
1710,105000.0,Male
1711,110000.0,Male
1712,210000.0,Male
1713,55000.0,Female
1714,190000.0,Male
1715,165000.0,Female
1716,105000.0,Male
1717,160000.0,Female
1718,110000.0,Male
1719,195000.0,Male
1720,85000.0,Male
1721,180000.0,Male
1722,55000.0,Female
1723,185000.0,Male
1724,140000.0,Male
1725,90000.0,Female
1726,160000.0,Female
1727,145000.0,Male
1728,185000.0,Male
1729,105000.0,Male
1730,110000.0,Male
1731,210000.0,Male
1732,55000.0,Female
1733,190000.0,Male
1734,165000.0,Female
1735,105000.0,Male
1736,160000.0,Female
1737,110000.0,Male
1738,195000.0,Male
1739,85000.0,Male
1740,180000.0,Male
1741,55000.0,Female
1742,185000.0,Male
1743,140000.0,Male
1744,90000.0,Female
1745,160000.0,Female
1746,145000.0,Male
1747,185000.0,Male
1748,105000.0,Male
1749,110000.0,Male
1750,210000.0,Male
1751,55000.0,Female
1752,190000.0,Male
1753,165000.0,Female
1754,105000.0,Male
1755,160000.0,Female
1756,110000.0,Male
1757,195000.0,Male
1758,85000.0,Male
1759,180000.0,Male
1760,55000.0,Female
1761,185000.0,Male
1762,140000.0,Male
1763,90000.0,Female
1764,160000.0,Female
1765,145000.0,Male
1766,185000.0,Male
1767,105000.0,Male
1768,110000.0,Male
1769,210000.0,Male
1770,115000.0,Male
1771,170000.0,Female
1772,80000.0,Female
1773,200000.0,Male
1774,130000.0,Female
1775,155000.0,Male
1776,105000.0,Male
1777,190000.0,Female
1778,140000.0,Male
1779,185000.0,Male
1780,145000.0,Female
1781,90000.0,Female
1782,195000.0,Male
1783,95000.0,Male
1784,170000.0,Male
1785,115000.0,Female
1786,185000.0,Male
1787,65000.0,Female
1788,160000.0,Female
1789,100000.0,Male
1790,180000.0,Male
1791,55000.0,Female
1792,190000.0,Male
1793,115000.0,Male
1794,195000.0,Female
1795,150000.0,Male
1796,115000.0,Female
1797,185000.0,Male
1798,65000.0,Female
1799,160000.0,Female
1800,100000.0,Male
1801,180000.0,Male
1802,55000.0,Female
1803,190000.0,Male
1804,115000.0,Male
1805,195000.0,Female
1806,150000.0,Male
1807,115000.0,Female
1808,185000.0,Male
1809,65000.0,Female
1810,160000.0,Female
1811,100000.0,Male
1812,180000.0,Male
1813,55000.0,Female
1814,190000.0,Male
1815,115000.0,Male
1816,195000.0,Female
1817,150000.0,Male
1818,115000.0,Female
1819,185000.0,Male
1820,65000.0,Female
1821,160000.0,Female
1822,100000.0,Male
1823,180000.0,Male
1824,55000.0,Female
1825,190000.0,Male
1826,115000.0,Male
1827,195000.0,Female
1828,150000.0,Male
1829,115000.0,Female
1830,185000.0,Male
1831,65000.0,Female
1832,160000.0,Female
1833,100000.0,Male
1834,180000.0,Male
1835,55000.0,Female
1836,190000.0,Male
1837,115000.0,Male
1838,195000.0,Female
1839,150000.0,Male
1840,115000.0,Female
1841,185000.0,Male
1842,65000.0,Female
1843,160000.0,Female
1844,100000.0,Male
1845,180000.0,Male
1846,55000.0,Female
1847,190000.0,Male
1848,115000.0,Male
1849,195000.0,Female
1850,150000.0,Male
1851,115000.0,Female
1852,185000.0,Male
1853,65000.0,Female
1854,160000.0,Female
1855,100000.0,Male
1856,180000.0,Male
1857,55000.0,Female
1858,190000.0,Male
1859,115000.0,Male
1860,195000.0,Female
1861,150000.0,Male
1862,115000.0,Female
1863,185000.0,Male
1864,65000.0,Female
1865,160000.0,Female
1866,100000.0,Male
1867,180000.0,Male
1868,55000.0,Female
1869,190000.0,Male
1870,115000.0,Male
1871,195000.0,Female
1872,150000.0,Male
1873,115000.0,Female
1874,185000.0,Male
1875,65000.0,Female
1876,160000.0,Female
1877,100000.0,Male
1878,180000.0,Male
1879,55000.0,Female
1880,190000.0,Male
1881,115000.0,Male
1882,195000.0,Female
1883,150000.0,Male
1884,115000.0,Female
1885,185000.0,Male
1886,65000.0,Female
1887,160000.0,Female
1888,100000.0,Male
1889,180000.0,Male
1890,550.0,Female
1891,90000.0,Male
1892,160000.0,Female
1893,80000.0,Female
1894,195000.0,Male
1895,115000.0,Female
1896,150000.0,Male
1897,65000.0,Male
1898,190000.0,Female
1899,140000.0,Male
1900,185000.0,Male
1901,130000.0,Female
1902,105000.0,Female
1903,200000.0,Male
1904,100000.0,Male
1905,170000.0,Male
1906,115000.0,Female
1907,185000.0,Male
1908,90000.0,Female
1909,160000.0,Female
1910,80000.0,Male
1911,195000.0,Male
1912,115000.0,Female
1913,135000.0,Male
1914,65000.0,Male
1915,190000.0,Female
1916,140000.0,Male
1917,185000.0,Male
1918,130000.0,Female
1919,105000.0,Female
1920,200000.0,Male
1921,100000.0,Male
1922,170000.0,Male
1923,115000.0,Female
1924,185000.0,Male
1925,90000.0,Female
1926,160000.0,Female
1927,80000.0,Male
1928,195000.0,Male
1929,115000.0,Female
1930,135000.0,Male
1931,65000.0,Male
1932,190000.0,Female
1933,140000.0,Male
1934,185000.0,Male
1935,130000.0,Female
1936,105000.0,Female
1937,200000.0,Male
1938,100000.0,Male
1939,170000.0,Male
1940,115000.0,Female
1941,185000.0,Male
1942,90000.0,Female
1943,160000.0,Female
1944,80000.0,Male
1945,195000.0,Male
1946,115000.0,Female
1947,135000.0,Male
1948,65000.0,Male
1949,190000.0,Female
1950,140000.0,Male
1951,185000.0,Male
1952,130000.0,Female
1953,105000.0,Female
1954,200000.0,Male
1955,100000.0,Male
1956,170000.0,Male
1957,115000.0,Female
1958,185000.0,Male
1959,90000.0,Female
1960,160000.0,Female
1961,80000.0,Male
1962,195000.0,Male
1963,115000.0,Female
1964,135000.0,Male
1965,65000.0,Male
1966,190000.0,Female
1967,140000.0,Male
1968,185000.0,Male
1969,130000.0,Female
1970,105000.0,Female
1971,200000.0,Male
1972,100000.0,Male
1973,170000.0,Male
1974,115000.0,Female
1975,185000.0,Male
1976,90000.0,Female
1977,160000.0,Female
1978,80000.0,Male
1979,195000.0,Male
1980,115000.0,Female
1981,135000.0,Male
1982,65000.0,Male
1983,190000.0,Female
1984,140000.0,Male
1985,185000.0,Male
1986,130000.0,Female
1987,105000.0,Female
1988,200000.0,Male
1989,100000.0,Male
1990,170000.0,Male
1991,115000.0,Female
1992,185000.0,Male
1993,90000.0,Female
1994,160000.0,Female
1995,80000.0,Male
1996,195000.0,Male
1997,115000.0,Female
1998,135000.0,Male
1999,65000.0,Male
2000,190000.0,Female
2001,140000.0,Male
2002,185000.0,Male
2003,130000.0,Female
2004,105000.0,Female
2005,200000.0,Male
2006,100000.0,Male
2007,170000.0,Male
2008,115000.0,Female
2009,185000.0,Male
2010,90000.0,Female
2011,100000.0,Male
2012,110000.0,Female
2013,150000.0,Male
2014,80000.0,Male
2015,195000.0,Male
2016,115000.0,Female
2017,135000.0,Male
2018,65000.0,Male
2019,190000.0,Female
2020,140000.0,Male
2021,185000.0,Male
2022,130000.0,Female
2023,105000.0,Female
2024,200000.0,Male
2025,100000.0,Male
2026,170000.0,Male
2027,115000.0,Female
2028,185000.0,Male
2029,90000.0,Female
2030,160000.0,Female
2031,80000.0,Male
2032,195000.0,Male
2033,115000.0,Female
2034,135000.0,Male
2035,65000.0,Male
2036,190000.0,Female
2037,140000.0,Male
2038,185000.0,Male
2039,130000.0,Female
2040,105000.0,Female
2041,200000.0,Male
2042,100000.0,Male
2043,170000.0,Male
2044,115000.0,Female
2045,185000.0,Male
2046,90000.0,Female
2047,160000.0,Female
2048,80000.0,Male
2049,195000.0,Male
2050,115000.0,Female
2051,135000.0,Male
2052,65000.0,Male
2053,190000.0,Female
2054,140000.0,Male
2055,185000.0,Male
2056,130000.0,Female
2057,105000.0,Female
2058,200000.0,Male
2059,100000.0,Male
2060,170000.0,Male
2061,115000.0,Female
2062,185000.0,Male
2063,90000.0,Female
2064,160000.0,Female
2065,80000.0,Male
2066,195000.0,Male
2067,115000.0,Female
2068,135000.0,Male
2069,65000.0,Male
2070,190000.0,Female
2071,140000.0,Male
2072,185000.0,Male
2073,130000.0,Female
2074,105000.0,Female
2075,200000.0,Male
2076,100000.0,Male
2077,170000.0,Male
2078,115000.0,Female
2079,185000.0,Male
2080,90000.0,Female
2081,160000.0,Female
2082,80000.0,Male
2083,195000.0,Male
2084,115000.0,Female
2085,135000.0,Male
2086,65000.0,Male
2087,190000.0,Female
2088,140000.0,Male
2089,185000.0,Male
2090,130000.0,Female
2091,105000.0,Female
2092,200000.0,Male
2093,100000.0,Male
2094,170000.0,Male
2095,115000.0,Female
2096,185000.0,Male
2097,90000.0,Female
2098,160000.0,Female
2099,80000.0,Male
2100,195000.0,Male
2101,115000.0,Female
2102,135000.0,Male
2103,65000.0,Male
2104,190000.0,Female
2105,140000.0,Male
2106,185000.0,Male
2107,130000.0,Female
2108,105000.0,Female
2109,200000.0,Male
2110,100000.0,Male
2111,170000.0,Male
2112,115000.0,Female
2113,185000.0,Male
2114,90000.0,Female
2115,160000.0,Female
2116,80000.0,Male
2117,195000.0,Male
2118,115000.0,Female
2119,135000.0,Male
2120,65000.0,Male
2121,190000.0,Female
2122,140000.0,Male
2123,185000.0,Male
2124,130000.0,Female
2125,105000.0,Female
2126,200000.0,Male
2127,100000.0,Male
2128,170000.0,Male
2129,115000.0,Female
2130,185000.0,Male
2131,90000.0,Female
2132,130000.0,Male
2133,80000.0,Male
2134,180000.0,Male
2135,140000.0,Female
2136,160000.0,Male
2137,55000.0,Female
2138,190000.0,Female
2139,120000.0,Male
2140,200000.0,Male
2141,100000.0,Female
2142,150000.0,Male
2143,170000.0,Female
2144,65000.0,Male
2145,210000.0,Female
2146,90000.0,Male
2147,180000.0,Male
2148,110000.0,Female
2149,150000.0,Male
2150,80000.0,Male
2151,195000.0,Male
2152,115000.0,Female
2153,135000.0,Male
2154,65000.0,Male
2155,190000.0,Female
2156,140000.0,Male
2157,185000.0,Male
2158,130000.0,Female
2159,105000.0,Female
2160,200000.0,Male
2161,100000.0,Male
2162,170000.0,Male
2163,115000.0,Female
2164,185000.0,Male
2165,90000.0,Female
2166,160000.0,Female
2167,80000.0,Male
2168,195000.0,Male
2169,115000.0,Female
2170,135000.0,Male
2171,65000.0,Male
2172,190000.0,Female
2173,140000.0,Male
2174,185000.0,Male
2175,130000.0,Female
2176,105000.0,Female
2177,200000.0,Male
2178,100000.0,Male
2179,170000.0,Male
2180,115000.0,Female
2181,185000.0,Male
2182,90000.0,Female
2183,160000.0,Female
2184,80000.0,Male
2185,195000.0,Male
2186,115000.0,Female
2187,135000.0,Male
2188,65000.0,Male
2189,190000.0,Female
2190,140000.0,Male
2191,185000.0,Female
2192,130000.0,Male
2193,105000.0,Male
2194,210000.0,Male
2195,95000.0,Male
2196,170000.0,Female
2197,65000.0,Male
2198,190000.0,Female
2199,120000.0,Male
2200,200000.0,Male
2201,100000.0,Female
2202,150000.0,Male
2203,170000.0,Female
2204,65000.0,Male
2205,210000.0,Female
2206,90000.0,Male
2207,180000.0,Male
2208,110000.0,Female
2209,150000.0,Male
2210,80000.0,Male
2211,195000.0,Male
2212,115000.0,Female
2213,135000.0,Male
2214,65000.0,Male
2215,190000.0,Female
2216,140000.0,Male
2217,185000.0,Male
2218,130000.0,Female
2219,105000.0,Female
2220,200000.0,Male
2221,100000.0,Male
2222,170000.0,Male
2223,115000.0,Female
2224,185000.0,Male
2225,90000.0,Female
2226,160000.0,Female
2227,80000.0,Male
2228,195000.0,Male
2229,115000.0,Female
2230,135000.0,Male
2231,65000.0,Male
2232,190000.0,Female
2233,140000.0,Male
2234,185000.0,Male
2235,130000.0,Female
2236,105000.0,Female
2237,200000.0,Male
2238,100000.0,Male
2239,170000.0,Male
2240,115000.0,Female
2241,185000.0,Male
2242,90000.0,Female
2243,160000.0,Female
2244,80000.0,Male
2245,195000.0,Male
2246,115000.0,Female
2247,135000.0,Male
2248,65000.0,Male
2249,190000.0,Female
2250,140000.0,Male
2251,75000.0,Male
2252,95000.0,Female
2253,50000.0,Male
2254,180000.0,Male
2255,65000.0,Female
2256,120000.0,Male
2257,60000.0,Female
2258,150000.0,Male
2259,70000.0,Male
2260,220000.0,Female
2261,100000.0,Male
2262,55000.0,Female
2263,170000.0,Male
2264,90000.0,Female
2265,80000.0,Male
2266,180000.0,Male
2267,60000.0,Male
2268,120000.0,Female
2269,70000.0,Female
2270,210000.0,Male
2271,140000.0,Male
2272,50000.0,Female
2273,110000.0,Male
2274,60000.0,Female
2275,160000.0,Male
2276,75000.0,Male
2277,200000.0,Female
2278,100000.0,Male
2279,55000.0,Female
2280,170000.0,Male
2281,90000.0,Female
2282,80000.0,Male
2283,180000.0,Male
2284,60000.0,Male
2285,120000.0,Female
2286,70000.0,Female
2287,210000.0,Male
2288,140000.0,Male
2289,50000.0,Female
2290,110000.0,Male
2291,60000.0,Female
2292,160000.0,Male
2293,75000.0,Male
2294,200000.0,Female
2295,100000.0,Male
2296,55000.0,Female
2297,170000.0,Male
2298,90000.0,Female
2299,80000.0,Male
2300,180000.0,Male
2301,60000.0,Male
2302,120000.0,Female
2303,70000.0,Female
2304,210000.0,Male
2305,140000.0,Male
2306,50000.0,Female
2307,110000.0,Male
2308,60000.0,Female
2309,160000.0,Male
2310,75000.0,Male
2311,200000.0,Female
2312,100000.0,Male
2313,55000.0,Female
2314,170000.0,Male
2315,90000.0,Female
2316,80000.0,Male
2317,180000.0,Male
2318,60000.0,Male
2319,120000.0,Female
2320,70000.0,Female
2321,210000.0,Male
2322,140000.0,Male
2323,50000.0,Female
2324,110000.0,Male
2325,60000.0,Female
2326,160000.0,Male
2327,75000.0,Male
2328,200000.0,Female
2329,100000.0,Male
2330,55000.0,Female
2331,170000.0,Male
2332,90000.0,Female
2333,80000.0,Male
2334,180000.0,Male
2335,60000.0,Male
2336,120000.0,Female
2337,70000.0,Female
2338,210000.0,Male
2339,140000.0,Male
2340,50000.0,Female
2341,110000.0,Male
2342,60000.0,Female
2343,160000.0,Male
2344,75000.0,Male
2345,200000.0,Female
2346,100000.0,Male
2347,55000.0,Female
2348,170000.0,Male
2349,90000.0,Female
2350,80000.0,Male
2351,180000.0,Male
2352,60000.0,Male
2353,120000.0,Female
2354,70000.0,Female
2355,210000.0,Male
2356,140000.0,Male
2357,50000.0,Female
2358,110000.0,Male
2359,60000.0,Female
2360,160000.0,Male
2361,75000.0,Male
2362,200000.0,Female
2363,100000.0,Male
2364,55000.0,Female
2365,170000.0,Male
2366,90000.0,Female
2367,80000.0,Male
2368,180000.0,Male
2369,60000.0,Male
2370,120000.0,Female
2371,70000.0,Female
2372,210000.0,Male
2373,140000.0,Male
2374,50000.0,Female
2375,122485.0,Female
2376,169159.0,Male
2377,187081.0,Male
2378,166109.0,Other
2379,78354.0,Female
2380,90249.0,Male
2381,132720.0,Female
2382,161568.0,Male
2383,127346.0,Male
2384,120177.0,Female
2385,69032.0,Other
2386,101332.0,Male
2387,121450.0,Female
2388,166375.0,Female
2389,185119.0,Male
2390,149217.0,Female
2391,166512.0,Male
2392,186963.0,Female
2393,75072.0,Male
2394,163398.0,Female
2395,103947.0,Male
2396,179180.0,Female
2397,175966.0,Male
2398,190004.0,Male
2399,152039.0,Female
2400,76742.0,Male
2401,191790.0,Female
2402,139398.0,Female
2403,95845.0,Male
2404,160976.0,Male
2405,126753.0,Female
2406,161393.0,Other
2407,139817.0,Male
2408,181714.0,Male
2409,114776.0,Female
2410,105725.0,Male
2411,52731.0,Female
2412,106492.0,Male
2413,73895.0,Female
2414,119836.0,Male
2415,99747.0,Female
2416,168287.0,Male
2417,115920.0,Female
2418,128078.0,Male
2419,51265.0,Female
2420,165919.0,Male
2421,188651.0,Female
2422,55538.0,Male
2423,193964.0,Male
2424,104702.0,Female
2425,172955.0,Male
2426,138032.0,Female
2427,82683.0,Male
2428,155414.0,Male
2429,154207.0,Female
2430,107895.0,Male
2431,148446.0,Female
2432,102859.0,Male
2433,138662.0,Female
2434,181699.0,Male
2435,188232.0,Female
2436,51832.0,Female
2437,188484.0,Male
2438,138286.0,Female
2439,181132.0,Male
2440,73938.0,Female
2441,119224.0,Male
2442,101186.0,Female
2443,142360.0,Male
2444,151315.0,Female
2445,181021.0,Male
2446,134641.0,Female
2447,173851.0,Male
2448,104127.0,Other
2449,178859.0,Male
2450,98568.0,Female
2451,104661.0,Male
2452,134858.0,Female
2453,94502.0,Male
2454,62852.0,Other
2455,122485.0,Female
2456,169159.0,Male
2457,187081.0,Male
2458,166109.0,Other
2459,78354.0,Female
2460,90249.0,Male
2461,132720.0,Female
2462,161568.0,Male
2463,127346.0,Male
2464,120177.0,Female
2465,69032.0,Other
2466,101332.0,Male
2467,121450.0,Female
2468,166375.0,Female
2469,185119.0,Male
2470,149217.0,Female
2471,166512.0,Male
2472,186963.0,Female
2473,75072.0,Male
2474,163398.0,Female
2475,103947.0,Male
2476,179180.0,Female
2477,175966.0,Male
2478,190004.0,Male
2479,152039.0,Female
2480,76742.0,Male
2481,191790.0,Female
2482,139398.0,Female
2483,95845.0,Male
2484,160976.0,Male
2485,126753.0,Female
2486,161393.0,Other
2487,139817.0,Male
2488,181714.0,Male
2489,114776.0,Female
2490,105725.0,Male
2491,52731.0,Female
2492,106492.0,Male
2493,73895.0,Female
2494,119836.0,Male
2495,99747.0,Female
2496,168287.0,Male
2497,115920.0,Female
2498,128078.0,Male
2499,51265.0,Female
2500,165919.0,Male
2501,188651.0,Female
2502,55538.0,Male
2503,193964.0,Male
2504,104702.0,Female
2505,172955.0,Male
2506,138032.0,Female
2507,82683.0,Male
2508,155414.0,Male
2509,154207.0,Female
2510,107895.0,Male
2511,148446.0,Female
2512,102859.0,Male
2513,138662.0,Female
2514,181699.0,Male
2515,188232.0,Female
2516,51832.0,Female
2517,188484.0,Male
2518,138286.0,Female
2519,181132.0,Male
2520,73938.0,Female
2521,119224.0,Male
2522,101186.0,Female
2523,142360.0,Male
2524,151315.0,Female
2525,181021.0,Male
2526,134641.0,Female
2527,173851.0,Male
2528,104127.0,Other
2529,178859.0,Male
2530,98568.0,Female
2531,104661.0,Male
2532,134858.0,Female
2533,94502.0,Male
2534,62852.0,Other
2535,139095.0,Male
2536,106278.0,Female
2537,90452.0,Male
2538,168304.0,Female
2539,126593.0,Male
2540,152203.0,Male
2541,183138.0,Female
2542,130275.0,Male
2543,191915.0,Male
2544,62807.0,Female
2545,174305.0,Male
2546,133326.0,Female
2547,75656.0,Male
2548,155944.0,Female
2549,137775.0,Male
2550,51831.0,Female
2551,182237.0,Male
2552,151901.0,Female
2553,100052.0,Male
2554,158254.0,Other
2555,167207.0,Male
2556,112439.0,Female
2557,194214.0,Female
2558,84407.0,Male
2559,139413.0,Female
2560,143084.0,Male
2561,192344.0,Female
2562,106132.0,Male
2563,184816.0,Male
2564,150248.0,Female
2565,170995.0,Male
2566,88035.0,Male
2567,119419.0,Female
2568,173582.0,Male
2569,174436.0,Female
2570,71699.0,Male
2571,163558.0,Female
2572,166828.0,Male
2573,144496.0,Female
2574,193746.0,Male
2575,122581.0,Female
2576,79767.0,Male
2577,177177.0,Female
2578,89843.0,Male
2579,113563.0,Female
2580,128712.0,Male
2581,161621.0,Female
2582,121454.0,Male
2583,179987.0,Male
2584,72649.0,Female
2585,52612.0,Male
2586,184006.0,Female
2587,131960.0,Male
2588,102465.0,Female
2589,149748.0,Male
2590,171036.0,Female
2591,146351.0,Male
2592,185462.0,Male
2593,107718.0,Female
2594,90944.0,Male
2595,100425.0,Female
2596,63901.0,Male
2597,181902.0,Male
2598,136533.0,Female
2599,136285.0,Male
2600,191818.0,Female
2601,176643.0,Male
2602,70022.0,Female
2603,99363.0,Male
2604,152944.0,Female
2605,123386.0,Male
2606,168906.0,Male
2607,183020.0,Female
2608,47898.0,Male
2609,135853.0,Female
2610,149198.0,Male
2611,106662.0,Male
2612,186610.0,Male
2613,89995.0,Female
2614,85825.0,Male
2615,143814.0,Female
2616,174726.0,Male
2617,150534.0,Female
2618,68732.0,Male
2619,187951.0,Male
2620,137336.0,Female
2621,191159.0,Male
2622,102868.0,Female
2623,154281.0,Male
2624,111535.0,Male
2625,107906.0,Female
2626,143885.0,Male
2627,180958.0,Female
2628,108607.0,Male
2629,178284.0,Male
2630,75969.0,Female
2631,143705.0,Male
2632,197354.0,Female
2633,174324.0,Male
2634,123781.0,Female
